Employee_ID,Name,Gender,Age,Location,Education,Total_Experience,Department,Designation,Manager_ID,Joining_Date,Performance_Rating,Avg_Work_Hours,Project_Workload,Remote_Work_Days_Monthly,Monthly_Salary,Market_Salary_Ratio,Salary_Change_%,Bonus_Last_Year,Job_Satisfaction_Score,Manager_Rating,Internal_Job_Applications,Days_Since_Last_Promotion,Leaves_Taken_Last_Year,Commute_Distance_KM,Team_Size,Intent_To_Stay_12Months,Engagement_Survey_Score,Meeting_Participation_Score,Time_Since_Last_Promotion_Months,Training_Completion_Rate,Status,Resignation_Date,Last_Working_Day,Lead_Time,Notice_Period_Type,Tenure_Years,Experience_Tenure_Ratio,Salary_Satisfaction,Work_Life_Balance
EMP_0331,Brandon Clay,Male,22,Pune,Master,0,Operations,Operations Manager,EMP_0001,2023-08-30,3.4,49.4,Medium,1,49228,0.83,1.4,1,7.1,7.4,1,750,21,1.5,14,6.3,8.9,7.2,27,0.62,Active,,,0.0,Unknown,1.9,0.0,5.89,Average
EMP_0332,Amy Weber,Female,38,Delhi,Bachelor,16,Operations,Operations Executive,EMP_0007,2020-05-31,3.2,37.7,Medium,4,65553,0.8,11.9,0,6.0,8.4,0,467,12,13.5,12,7.2,8.9,8.7,55,0.76,Active,,,0.0,Unknown,5.2,3.02,4.8,Good
EMP_0333,Robert Garcia,Male,49,Delhi,PhD,29,Sales,Sales Executive,EMP_0005,2019-10-02,3.5,47.4,Medium,3,49492,1.0,7.0,1,6.1,4.3,1,252,10,13.2,17,4.7,8.7,7.1,10,0.86,Active,,,0.0,Unknown,5.8,4.92,6.1,Average
EMP_0334,Patricia Mcdonald,Female,34,Bangalore,Master,10,Marketing,Brand Manager,EMP_0004,2019-09-24,3.0,46.6,Medium,1,117796,1.12,5.4,1,6.0,8.6,1,206,15,19.2,14,7.5,8.7,6.0,50,1.0,Active,,,0.0,Unknown,5.8,1.69,6.72,Average
EMP_0335,Shawn Alvarez,Male,40,Bangalore,Master,17,Finance,Finance Manager,EMP_0003,2021-08-27,2.2,35.0,Low,3,163421,0.77,3.8,1,5.3,10.0,0,426,11,12.8,14,7.6,5.4,9.5,31,0.56,Active,,,0.0,Unknown,3.9,4.25,4.08,Good
EMP_0336,Joshua Anderson,Male,25,Chennai,Bachelor,5,Engineering,Tech Lead,EMP_0004,2020-09-20,4.9,45.5,High,3,147632,0.98,0.0,0,8.5,6.4,0,729,15,4.5,6,7.0,9.0,8.5,50,1.0,Active,,,0.0,Unknown,4.8,1.02,8.33,Average
EMP_0337,Marcus West,Female,26,Pune,Master,5,Engineering,Senior Engineer,EMP_0009,2025-06-30,3.3,35.0,High,4,116741,0.94,9.5,1,9.5,6.2,0,418,10,2.4,10,6.6,7.8,7.5,49,0.51,Active,,,0.0,Unknown,0.1,25.0,8.93,Good
EMP_0338,Abigail Brady,Male,59,Delhi,Bachelor,35,Engineering,Software Engineer,EMP_0005,2022-01-07,4.0,45.8,Low,3,77766,1.05,11.1,0,4.3,7.8,0,914,12,3.8,7,10.0,5.2,7.1,42,1.0,Active,,,0.0,Unknown,3.5,9.72,4.51,Average
EMP_0339,Karl Herrera,Female,49,Mumbai,Master,25,Finance,Finance Manager,EMP_0007,2025-01-24,2.9,42.9,Medium,3,159227,0.98,2.8,0,6.9,7.9,0,311,15,8.9,14,4.54467217596355,6.362541046348969,5.908073828752614,32,0.8453090247292202,Resigned,2023-11-29,2024-03-01,93.0,Executive,0.5,41.67,6.76,Good
EMP_0340,Andrea Kim,Male,58,Chennai,Bachelor,37,Marketing,Marketing Manager,EMP_0003,2025-04-24,4.1,37.1,Medium,4,64325,1.0,4.8,1,6.5,4.2,0,987,15,16.7,16,7.9,6.0,9.9,47,0.59,Active,,,0.0,Unknown,0.3,92.5,6.5,Good
EMP_0341,Lindsey Hayes,Male,38,Mumbai,Master,17,Engineering,Senior Engineer,EMP_0005,2024-08-20,3.7,46.2,Low,4,103437,0.99,6.2,1,2.341816739789365,6.7,0,958,16,11.4,18,4.3,5.781480660693351,7.8,24,0.29,Resigned,2024-02-03,2024-04-04,61.0,Senior,0.9,17.0,2.32,Average
EMP_0342,Christopher Kelley,Male,43,Bangalore,Bachelor,20,Engineering,Engineering Manager,EMP_0010,2017-10-18,4.0,50.2,Medium,1,164974,0.88,8.4,1,8.147187103511158,5.8,0,393,20,4.1,12,7.008181497398509,3.3832600332268665,6.605412445823881,46,0.5,Resigned,2023-09-07,2023-11-19,73.0,Executive,7.8,2.53,7.17,Poor
EMP_0343,John Jordan,Male,53,Delhi,Master,32,Operations,VP Operations,EMP_0009,2018-07-24,3.2,44.4,Low,2,205965,0.98,8.3,1,7.8,6.9,0,853,18,5.3,5,5.2,6.9,6.3,35,0.67,Active,,,0.0,Unknown,7.0,4.51,7.64,Good
EMP_0344,Brian Mitchell,Female,37,Hyderabad,Master,17,Engineering,Engineering Manager,EMP_0006,2021-03-14,2.8,43.7,High,1,183902,0.99,7.9,1,7.9,8.7,0,291,20,4.1,13,4.1,9.2,6.1,55,0.82,Active,,,0.0,Unknown,4.4,3.78,7.82,Good
EMP_0345,Chris Mcfarland,Male,32,Bangalore,Master,11,Engineering,Software Engineer,EMP_0007,2023-10-01,3.2,35.0,Medium,2,54035,0.9,8.1,0,8.559684597732655,8.3,3,1002,10,1.9,19,2.508291023200253,4.6929315917940215,8.010348751510486,22,0.72,Resigned,2024-12-20,2025-01-20,31.0,Professional,1.8,5.79,7.7,Good
EMP_0346,Brandi Gould,Female,45,Chennai,Bachelor,24,Finance,CFO,EMP_0007,2024-02-20,3.8,44.0,Medium,3,272725,1.02,6.4,1,6.8,7.1,0,335,15,1.4,9,7.8,5.6,8.3,46,0.9,Active,,,0.0,Unknown,1.4,16.0,6.94,Good
EMP_0347,David Stephens,Male,53,Mumbai,PhD,29,Sales,Sales Executive,EMP_0009,2021-03-07,2.4,51.4,High,4,44176,0.89,8.4,1,5.8,6.2,0,417,18,1.9,16,6.7,9.2,7.2,29,0.96,Active,,,0.0,Unknown,4.4,6.44,5.16,Poor
EMP_0348,Randall Preston,Male,55,Pune,Bachelor,35,Sales,Regional Manager,EMP_0006,2022-05-14,4.6,50.0,Medium,3,154604,1.03,11.2,1,7.0,5.7,0,884,14,4.9,5,5.2,9.5,8.9,23,0.42,Active,,,0.0,Unknown,3.2,10.61,7.21,Average
EMP_0349,Victoria Evans,Male,30,Pune,PhD,6,Sales,Sales Manager,EMP_0007,2020-08-19,4.2,38.6,Medium,1,49543,0.87,7.8,0,4.7,8.1,0,647,8,1.4,13,9.4,8.3,9.4,48,1.0,Active,,,0.0,Unknown,4.9,1.2,4.09,Good
EMP_0350,Jeremy Lewis,Male,34,Mumbai,Master,13,Operations,Operations Executive,EMP_0002,2019-10-14,2.5,43.2,Low,3,46507,1.25,4.7,0,6.0,7.8,0,1075,20,12.9,11,8.9,8.9,7.6,9,0.42,Active,,,0.0,Unknown,5.8,2.2,7.5,Good
EMP_0351,Ethan Cochran,Male,45,Chennai,Bachelor,23,HR,HR Manager,EMP_0003,2021-04-16,3.4,55.004999999999974,Medium,2,60215,1.1,5.9,0,6.1,5.5,0,1121,13,4.8,17,10.0,4.8,9.1,44,1.0,Active,,,0.0,Unknown,4.3,5.23,6.71,Poor
EMP_0352,Tammy Mills,Male,38,Delhi,Master,16,HR,Recruiter,EMP_0004,2024-07-04,2.6,43.1,Low,0,48299,0.91,7.9,1,7.0,9.5,1,716,9,5.4,7,6.2,7.9,6.4,44,0.71,Active,,,0.0,Unknown,1.1,13.33,6.37,Good
EMP_0353,Dawn Sullivan,Male,59,Chennai,Master,39,Operations,Operations Executive,EMP_0005,2018-10-27,4.7,36.0,Medium,1,67094,1.1,12.5,1,8.6,8.4,1,147,16,13.3,8,10.0,8.7,8.4,49,0.74,Active,,,0.0,Unknown,6.7,5.74,9.46,Good
EMP_0354,Laura Ingram,Female,39,Delhi,Bachelor,19,HR,HR Manager,EMP_0007,2021-01-11,2.0,45.5,Medium,0,61662,1.03,3.9,0,5.5,6.7,1,475,14,9.5,10,5.8,10.0,7.7,16,0.15,Active,,,0.0,Unknown,4.5,4.13,5.66,Average
EMP_0355,Lori Miller,Male,51,Delhi,Bachelor,31,Finance,Senior Analyst,EMP_0006,2025-05-30,3.0,41.5,Medium,0,99968,0.98,8.0,0,6.683285796585013,9.0,1,147,11,3.3,18,7.4,7.80830482280917,8.534658759814675,41,0.63,Resigned,2024-08-18,2024-10-19,62.0,Senior,0.2,103.33,6.55,Good
EMP_0356,Shane Howard,Male,49,Mumbai,Master,27,Marketing,Brand Manager,EMP_0004,2021-04-25,3.0,43.7,Medium,0,99522,1.01,4.0,0,6.2,7.2,0,147,14,5.6,9,4.0,7.5,8.7,18,0.82,Active,,,0.0,Unknown,4.3,6.14,6.26,Good
EMP_0357,Mr. Brandon Ochoa,Male,46,Delhi,Bachelor,23,HR,Recruiter,EMP_0010,2024-11-14,3.1,38.3,Medium,0,52511,1.0,12.3,1,10.0,5.8,0,1069,18,5.8,9,5.8,7.6,8.6,24,1.0,Active,,,0.0,Unknown,0.7,28.75,10.0,Good
EMP_0358,Jeffery Hester,Female,54,Mumbai,Bachelor,33,Engineering,Engineering Manager,EMP_0003,2023-12-19,4.6,54.2,Medium,0,150005,0.75,8.4,1,7.0,7.0,0,485,9,7.4,14,6.2,6.3,7.9,26,0.78,Active,,,0.0,Unknown,1.6,19.41,5.25,Poor
EMP_0359,Travis Nguyen,Female,29,Pune,Master,5,Marketing,Marketing Executive,EMP_0009,2018-06-03,4.2,45.2,Medium,0,58861,1.24,3.2,0,5.1,6.3,0,1019,18,4.5,6,8.2,8.0,6.1,29,0.51,Active,,,0.0,Unknown,7.1,0.69,6.32,Average
EMP_0360,Randy Flynn,Male,23,Delhi,Bachelor,1,HR,Recruiter,EMP_0004,2018-12-02,3.4,35.0,Medium,4,69317,0.92,0.4,1,8.1,6.6,0,1063,18,8.0,10,2.667060298358727,4.667355522127771,5.6,43,0.1897715981524478,Resigned,2025-04-20,2025-05-03,13.0,Standard,6.6,0.15,7.45,Good
EMP_0361,Anthony Martin,Male,51,Chennai,Bachelor,27,Operations,Operations Executive,EMP_0007,2020-09-08,4.3,48.8,Medium,1,54709,0.94,5.9,0,5.2,5.0,0,738,20,4.8,12,10.0,4.9,8.4,56,0.97,Active,,,0.0,Unknown,4.9,5.4,4.89,Average
EMP_0362,Bruce Smith,Male,47,Delhi,Bachelor,26,Marketing,Brand Manager,EMP_0004,2023-10-27,4.1,50.1,Medium,2,114644,0.8,15.3,1,7.750860397243313,6.2,0,936,17,4.9,17,4.660853264225643,7.562893975913306,6.4,29,0.9,Resigned,2024-07-16,2024-10-21,97.0,Executive,1.7,14.44,6.2,Poor
EMP_0363,Jesse Marshall,Female,46,Bangalore,Bachelor,22,Engineering,Tech Lead,EMP_0006,2018-06-20,3.7,55.004999999999974,Medium,3,137177,0.97,11.9,1,6.7,7.9,1,174,21,9.3,9,8.7,8.2,4.9,22,1.0,Active,,,0.0,Unknown,7.1,3.06,6.5,Poor
EMP_0364,Courtney James,Male,39,Bangalore,Bachelor,17,Operations,VP Operations,EMP_0009,2023-08-27,2.7,38.0,Medium,4,201222,0.8,5.4,0,6.5,8.2,0,564,14,1.4,11,6.5,10.0,10.0,18,0.79,Active,,,0.0,Unknown,1.9,8.5,5.2,Good
EMP_0365,Samantha Burch,Female,35,Bangalore,Bachelor,13,HR,HR Executive,EMP_0009,2017-10-29,4.0,45.9,Medium,0,55233,0.96,10.2,1,5.802291511022119,10.0,0,956,19,6.4,9,3.806081360058752,4.1744118142579865,3.437750905859518,41,0.3806081360058752,Resigned,2023-08-14,2023-08-28,14.0,Standard,7.7,1.67,5.57,Average
EMP_0366,Wesley Olson,Male,57,Bangalore,Bachelor,33,Engineering,Senior Engineer,EMP_0007,2021-07-22,3.4,49.8,Medium,4,89566,1.02,5.3,0,7.5,7.2,1,147,18,14.0,13,6.6,7.1,5.8,25,0.78,Active,,,0.0,Unknown,4.0,8.05,7.65,Average
EMP_0367,Jorge Johnson,Female,43,Mumbai,Bachelor,23,Operations,Process Manager,EMP_0009,2021-03-30,3.7,51.5,High,0,104680,0.84,5.6,0,6.8,7.006392388537714,1,907,20,1.4,10,1.8107430273401075,3.1041309040116127,6.38071352491276,44,0.8,Resigned,2025-06-25,2025-10-16,113.0,Executive,4.3,5.23,5.71,Poor
EMP_0368,Michelle Fernandez,Female,28,Bangalore,Master,5,HR,HR Director,EMP_0004,2021-11-05,4.2,39.4,High,1,46665,0.99,5.7,0,9.7,6.1,0,207,16,19.2,11,7.2,8.1,6.0,33,0.82,Active,,,0.0,Unknown,3.7,1.32,9.6,Good
EMP_0369,Brenda Trujillo,Male,28,Bangalore,Bachelor,4,Finance,Finance Manager,EMP_0003,2022-10-02,4.2,35.0,Medium,0,134039,0.92,5.3,0,8.0,5.6,0,704,12,19.2,14,7.4,5.3,8.7,54,1.0,Active,,,0.0,Unknown,2.8,1.38,7.36,Good
EMP_0370,Colleen Taylor,Male,48,Chennai,Bachelor,24,Engineering,Senior Engineer,EMP_0009,2018-06-03,4.0,38.3,Medium,4,112019,1.02,1.8,1,7.7,4.6,0,378,11,1.9,9,7.6,8.0,6.3,16,0.74,Active,,,0.0,Unknown,7.1,3.33,7.85,Good
EMP_0371,Donald Vance,Male,48,Chennai,Bachelor,26,Finance,CFO,EMP_0008,2019-12-14,2.7,45.4,Medium,1,298303,0.82,6.0,1,7.452546919514399,5.6,0,1002,21,4.0,9,4.67337572428699,7.459426636842696,8.9,42,0.3864522233545011,Resigned,2024-10-19,2025-01-10,83.0,Executive,5.6,4.56,6.11,Average
EMP_0372,Marc Walker,Male,47,Mumbai,PhD,27,Operations,Operations Executive,EMP_0005,2020-08-19,4.1,37.7,High,3,61204,0.94,10.6,0,1.0,6.7,0,559,17,1.4,13,2.9338569617608385,4.350201701921243,4.906622849841402,47,0.5,Resigned,2025-06-11,2025-07-06,25.0,Standard,4.9,5.4,0.94,Good
EMP_0373,Michael Lambert,Male,26,Mumbai,Bachelor,4,Operations,VP Operations,EMP_0004,2025-06-26,2.3,43.5,Medium,2,193201,0.92,7.6,1,4.934959254277393,8.6,0,764,13,2.7,8,7.8,4.962557456673425,6.045297265402172,50,0.676712380455467,Resigned,2023-12-10,2024-03-11,92.0,Executive,0.1,20.0,4.54,Good
EMP_0374,Michelle Rivera,Female,40,Mumbai,Bachelor,20,Marketing,Marketing Executive,EMP_0005,2020-12-28,4.5,46.4,Low,4,61819,0.97,6.0,0,5.7,7.2,0,303,11,17.1,11,5.7,6.6,5.8,34,1.0,Active,,,0.0,Unknown,4.6,4.26,5.53,Average
EMP_0375,Stephanie Ramsey,Male,36,Bangalore,Bachelor,12,Engineering,Engineering Manager,EMP_0003,2020-01-15,3.8,40.7,High,1,182145,1.2,13.2,1,6.8,9.5,0,147,9,15.5,14,10.0,2.9,6.2,57,0.7,Active,,,0.0,Unknown,5.5,2.14,8.16,Good
EMP_0376,Kathy Burch,Male,41,Bangalore,Master,20,Marketing,Brand Manager,EMP_0004,2021-03-10,4.0,39.7,Medium,4,122925,1.08,8.4,1,7.4,10.0,0,419,9,1.4,13,9.1,8.8,10.0,10,0.86,Active,,,0.0,Unknown,4.4,4.44,7.99,Good
EMP_0377,Caitlin Williamson,Female,32,Mumbai,Bachelor,8,HR,HR Director,EMP_0005,2023-07-11,2.8,55.004999999999974,Medium,1,55389,0.97,3.8,0,5.1,8.0,1,319,10,2.1,17,9.1,7.3,7.2,58,0.75,Active,,,0.0,Unknown,2.0,3.81,4.95,Poor
EMP_0378,Andrew Bryant,Female,32,Pune,Master,10,Sales,Sales Manager,EMP_0003,2024-11-23,3.9,41.3,Medium,3,43992,1.17,3.2,0,5.1,8.7,0,728,18,7.7,14,7.9,6.2,8.8,19,1.0,Active,,,0.0,Unknown,0.7,12.5,5.97,Good
EMP_0379,Brian Roberts,Male,33,Delhi,Bachelor,11,HR,Recruiter,EMP_0009,2018-09-22,3.9,35.6,High,2,60194,1.03,7.8,1,4.8,7.8,0,864,15,7.8,10,7.5,4.9,6.9,20,0.72,Active,,,0.0,Unknown,6.8,1.59,4.94,Good
EMP_0380,Daniel Vega,Male,44,Hyderabad,Master,23,Engineering,Tech Lead,EMP_0007,2020-09-16,3.8,43.0,Medium,1,164692,1.01,5.5,0,7.5,6.8,1,1080,11,10.8,16,9.4,8.3,8.7,33,0.94,Active,,,0.0,Unknown,4.9,4.6,7.58,Good
EMP_0381,Elizabeth Thomas,Male,48,Pune,Master,24,Finance,CFO,EMP_0008,2021-12-06,2.5,53.5,Low,0,236725,0.88,14.7,0,4.4,6.5,0,441,8,2.3,12,6.4,6.0,9.2,20,0.51,Active,,,0.0,Unknown,3.6,6.49,3.87,Poor
EMP_0382,Dustin Long,Male,46,Mumbai,Bachelor,22,Sales,Sales Manager,EMP_0004,2019-04-02,3.8,43.6,Medium,1,61217,1.02,11.9,1,2.8779842862666025,4.270557328008506,0,1076,19,3.9,19,3.6561891274844776,8.774853905962745,6.58114042947206,24,0.9140472818711194,Resigned,2025-06-26,2025-10-08,104.0,Executive,6.3,3.44,2.94,Good
EMP_0383,Julia Anderson,Female,33,Mumbai,Bachelor,11,Marketing,Content Manager,EMP_0004,2022-08-19,3.0,45.6,Low,2,89246,1.04,6.2,0,6.3,6.4,1,758,10,5.7,15,6.8,7.8,8.3,37,0.64,Active,,,0.0,Unknown,2.9,3.67,6.55,Average
EMP_0384,Brett Rodriguez,Female,58,Mumbai,PhD,38,HR,Recruiter,EMP_0010,2023-08-11,4.0,48.1,Medium,1,47637,1.03,7.2,1,7.5,5.5,0,147,11,2.2,14,8.3,5.0,8.1,46,0.98,Active,,,0.0,Unknown,2.0,18.1,7.72,Average
EMP_0385,Mr. Anthony Ruiz,Female,42,Mumbai,Master,22,Sales,Sales Manager,EMP_0007,2019-04-01,3.2,52.5,Medium,3,51202,1.12,3.6,1,4.849431885667271,8.7,0,938,12,7.6,5,7.658810687744176,2.973420619947739,3.9645608265969856,16,1.0,Resigned,2024-10-28,2025-01-20,84.0,Executive,6.3,3.44,5.43,Poor
EMP_0386,Jared Henson,Female,30,Mumbai,Master,10,Engineering,Engineering Manager,EMP_0002,2018-08-05,2.1,51.9,Medium,2,186509,1.01,8.9,0,7.5,8.1,0,221,12,9.7,16,6.0,7.0,4.0,33,1.0,Active,,,0.0,Unknown,7.0,1.41,7.58,Poor
EMP_0387,Ronald Hardy,Female,26,Pune,Master,5,Engineering,Software Engineer,EMP_0010,2021-06-01,2.4,38.9,Medium,1,64772,0.94,5.5,1,3.620572765493654,8.3,0,265,12,11.1,17,6.188055812852371,4.145997394611089,3.589072371454375,13,0.3032147348297662,Resigned,2023-09-02,2023-09-26,24.0,Professional,4.2,1.16,3.4,Good
EMP_0388,John Clarke,Female,50,Bangalore,Bachelor,26,Marketing,Marketing Executive,EMP_0006,2024-10-30,3.7,39.9,Low,4,65446,1.25,-2.6,0,3.1,10.0,0,1077,18,7.0,10,6.3,7.5,7.6,46,0.83,Active,,,0.0,Unknown,0.7,32.5,3.88,Good
EMP_0389,Bobby Gibson,Male,53,Hyderabad,Bachelor,29,Operations,Process Manager,EMP_0007,2021-10-07,3.4,35.0,Medium,3,101658,1.05,10.7,0,8.5,4.9,1,1126,17,11.2,15,7.9,5.3,8.0,37,0.95,Active,,,0.0,Unknown,3.8,7.44,8.93,Good
EMP_0390,Amanda Taylor,Male,41,Delhi,Bachelor,21,Operations,Process Manager,EMP_0001,2017-08-17,3.9,35.0,Medium,4,98174,0.85,0.6,0,6.3,5.3,0,147,11,10.6,6,8.8,7.6,6.1,26,0.91,Active,,,0.0,Unknown,7.9,2.62,5.36,Good
EMP_0391,Jeremy Chase,Male,48,Pune,Master,28,Engineering,Engineering Manager,EMP_0002,2022-11-25,4.1,52.5,High,4,175444,1.06,8.1,0,4.7,7.6,1,892,8,3.5,12,6.4,8.7,5.4,27,0.66,Active,,,0.0,Unknown,2.7,10.0,4.98,Poor
EMP_0392,Tyler Jimenez,Female,32,Delhi,PhD,8,Marketing,Brand Manager,EMP_0008,2025-06-13,3.7,43.6,Medium,0,120399,1.19,-0.4,0,4.6,6.8,0,733,18,6.4,19,7.8,6.2,10.0,17,0.54,Active,,,0.0,Unknown,0.1,40.0,5.47,Good
EMP_0393,Eric Green,Female,33,Mumbai,Bachelor,9,Sales,Sales Manager,EMP_0010,2020-12-28,3.1,44.0,Medium,0,62743,0.97,12.4,0,8.1,4.5,0,600,9,14.7,8,4.8,8.9,5.4,13,0.79,Active,,,0.0,Unknown,4.6,1.91,7.86,Good
EMP_0394,Jessica Clark,Female,27,Mumbai,Master,3,Sales,Sales Executive,EMP_0001,2024-10-01,1.7,45.9,Low,3,55589,0.78,11.1,0,3.996765317568116,6.7,1,174,17,10.7,15,4.132938700745423,5.682790713524956,5.166173375931778,34,0.2296077055969679,Resigned,2024-04-10,2024-04-26,16.0,Standard,0.8,3.33,3.12,Average
EMP_0395,Kathryn Richardson,Female,44,Mumbai,PhD,21,Engineering,Senior Engineer,EMP_0007,2021-05-07,3.4,49.2,Low,2,101537,0.95,4.1,0,6.7,7.6,0,988,20,17.7,6,6.9,6.2,4.4,39,0.58,Active,,,0.0,Unknown,4.2,4.88,6.36,Average
EMP_0396,Alexis Alvarez,Male,54,Mumbai,Bachelor,30,Engineering,Engineering Manager,EMP_0001,2019-03-06,3.7,44.0,Medium,4,155942,1.1,6.6,1,6.280386387452484,7.676027806886369,2,936,19,5.0,8,6.517703788437527,3.683919532595124,9.445947519474675,51,0.72733795899955,Resigned,2023-10-23,2024-01-27,96.0,Executive,6.4,4.62,6.91,Good
EMP_0397,Rhonda Costa,Female,55,Delhi,Bachelor,35,Finance,CFO,EMP_0006,2020-10-09,3.0,50.7,High,4,200111,1.11,4.6,1,5.8,5.6,1,367,12,11.0,8,6.1,5.1,6.9,7,0.72,Active,,,0.0,Unknown,4.8,7.14,6.44,Poor
EMP_0398,Robert Hansen,Female,50,Chennai,Master,30,HR,HR Executive,EMP_0008,2020-09-30,3.8,50.0,Low,1,50033,1.16,11.3,1,7.3,9.8,1,1144,20,9.9,10,4.3,8.3,8.4,41,0.28,Active,,,0.0,Unknown,4.8,6.12,8.47,Average
EMP_0399,Tony Chung,Female,26,Pune,Bachelor,2,Engineering,Tech Lead,EMP_0005,2019-04-07,3.3,48.4,Medium,4,161598,1.1,2.9,0,6.3,7.2,1,310,17,5.2,11,7.2,9.3,6.0,8,1.0,Active,,,0.0,Unknown,6.3,0.31,6.93,Average
EMP_0400,Andrew Garcia,Female,50,Pune,Master,29,Operations,Process Manager,EMP_0006,2017-09-19,3.2,45.0,Medium,4,83123,1.08,3.2,1,5.8,10.0,1,970,12,19.2,8,6.1,4.7,10.0,45,0.66,Active,,,0.0,Unknown,7.9,3.62,6.26,Good
EMP_0401,Andrew Richardson,Female,57,Chennai,Bachelor,35,Operations,Process Manager,EMP_0010,2024-07-05,3.4,46.4,Medium,2,118997,1.01,7.6,1,5.3,8.6,0,971,14,1.4,19,6.8,9.7,5.8,23,0.3,Active,,,0.0,Unknown,1.1,29.17,5.35,Average
EMP_0402,Ian Campbell,Male,37,Chennai,Master,17,Engineering,Senior Engineer,EMP_0002,2019-10-18,3.8,49.8,Medium,1,113616,0.99,2.1,0,6.3,8.5,1,960,17,6.7,16,5.3,6.1,10.0,34,0.39,Active,,,0.0,Unknown,5.8,2.88,6.24,Average
EMP_0403,Kurt Maxwell,Female,42,Hyderabad,Master,21,Operations,Operations Executive,EMP_0002,2025-06-20,2.9,50.8,High,2,69194,0.75,-0.1,0,5.8,6.2,1,1127,13,12.8,13,3.6902880611024425,2.056017634042789,3.268540854119306,30,0.390116166459401,Resigned,2024-11-26,2024-12-12,16.0,Standard,0.1,105.0,4.35,Poor
EMP_0404,Desiree Hernandez,Male,47,Delhi,Bachelor,24,HR,HR Director,EMP_0005,2021-05-27,2.4,55.004999999999974,High,1,41622,1.03,9.4,0,4.020835733269013,7.699472680727897,1,871,9,1.4,13,4.022475756137808,4.845254888075087,5.02809469517226,31,0.95,Resigned,2024-05-18,2024-08-17,91.0,Executive,4.2,5.58,4.14,Poor
EMP_0405,Teresa Higgins,Male,39,Pune,Bachelor,17,Marketing,Content Manager,EMP_0003,2024-08-14,4.1,39.4,Medium,4,65905,1.06,9.1,0,9.7,6.3,0,626,15,6.3,5,10.0,6.0,8.7,21,0.78,Active,,,0.0,Unknown,0.9,17.0,10.28,Good
EMP_0406,Mario Arnold,Female,27,Pune,Bachelor,7,Operations,Process Manager,EMP_0001,2021-06-16,3.7,50.5,Medium,2,94609,0.95,10.2,0,5.7,5.9,0,499,13,4.9,18,9.0,8.3,9.7,35,1.0,Active,,,0.0,Unknown,4.1,1.67,5.42,Poor
EMP_0407,Wendy Harper,Male,35,Chennai,Bachelor,13,Engineering,Engineering Manager,EMP_0009,2021-08-26,3.8,38.4,Medium,0,174283,0.97,4.4,0,3.827075565772163,4.4804787111478985,2,374,15,4.6,6,6.804170238229448,4.3741094388617885,8.4,43,0.69,Resigned,2024-12-08,2025-03-16,98.0,Executive,3.9,3.25,3.71,Good
EMP_0408,Robert Chapman,Male,44,Mumbai,Master,21,Sales,Regional Manager,EMP_0008,2022-12-15,3.4,53.8,High,1,194950,1.05,7.3,1,7.2,8.5,0,1089,15,9.0,5,8.5,6.2,7.7,11,0.9,Active,,,0.0,Unknown,2.6,7.78,7.56,Poor
EMP_0409,Charles Young,Female,36,Chennai,Bachelor,14,Operations,VP Operations,EMP_0001,2018-07-11,3.3,49.0,High,0,241005,1.07,2.0,0,10.0,6.1,1,699,12,1.4,13,6.3,7.8,5.6,14,0.73,Active,,,0.0,Unknown,7.0,1.97,10.7,Average
EMP_0410,Matthew Taylor,Male,54,Pune,Bachelor,32,Sales,Senior Sales,EMP_0006,2024-08-30,3.2,45.9,Low,0,91264,0.95,10.1,1,3.6,10.0,1,830,20,3.1,14,8.6,6.2,7.1,51,0.79,Active,,,0.0,Unknown,0.9,32.0,3.42,Average
EMP_0411,Jeffrey Leblanc,Male,39,Pune,Master,16,HR,Recruiter,EMP_0005,2024-11-15,4.0,50.3,Medium,3,62373,1.11,6.5,0,5.9,9.5,0,400,15,19.2,12,6.2,9.2,7.4,27,0.52,Active,,,0.0,Unknown,0.7,20.0,6.55,Poor
EMP_0412,Patricia Smith,Male,48,Mumbai,Master,24,HR,HR Director,EMP_0005,2017-11-25,2.6,39.6,Medium,4,46613,0.99,7.0,1,6.1,7.4,0,397,20,8.2,6,4.9,8.7,7.3,53,0.5,Active,,,0.0,Unknown,7.7,3.08,6.04,Good
EMP_0413,Mark Brown,Male,23,Hyderabad,Bachelor,0,Marketing,Content Manager,EMP_0002,2019-04-08,5.0,44.0,High,4,62504,1.11,5.8,0,4.8,7.7,0,662,19,5.3,15,7.8,6.5,9.5,44,0.42,Active,,,0.0,Unknown,6.3,0.0,5.33,Good
EMP_0414,Mr. Michael Madden,Female,22,Chennai,Bachelor,0,Engineering,Software Engineer,EMP_0006,2025-05-10,3.4,51.4,High,2,69861,0.92,11.7,1,7.6,6.4,0,262,17,10.2,10,2.697583842057414,3.106308666611568,10.0,8,0.8092751526172243,Resigned,2024-07-16,2024-08-20,35.0,Professional,0.2,0.0,6.99,Poor
EMP_0415,Megan Marquez,Female,44,Mumbai,Master,22,Finance,Finance Manager,EMP_0004,2020-11-28,3.0,55.004999999999974,Low,3,156176,0.94,9.3,1,5.6,5.147267794193109,0,960,21,11.7,15,6.666037939837923,4.504079689079678,9.008159378159355,56,0.9008159378159356,Resigned,2024-04-12,2024-07-01,80.0,Executive,4.7,4.58,5.26,Poor
